id_operacion,fecha_separacion,proyecto,asesor,medio_captacion,canal_agrupado,tipo_unidad,dormitorios,precio_departamento,dias_en_tuberia,tiene_cuota_inicial,cambios_unidad,interacciones_ult_7d,descuento_pct,caida_30d
OP-002511,2026-03-23,Proyecto Cobalto,Asesor Centro,sala de ventas,tradicional,departamento,3,718499.0,54,False,0,2,0.0,0
OP-002512,2025-01-21,Proyecto Cobalto,Asesor Norte,whatsapp,digital,departamento,2,499300.0,17,False,0,2,0.0436,0
OP-002513,2025-08-02,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,1,239827.0,18,False,1,3,0.0204,0
OP-002514,2026-05-11,Proyecto Aurora,Asesor Norte,web,digital,departamento,1,408966.0,27,True,0,0,0.0399,0
OP-002515,2026-04-27,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,3,575787.0,5,True,1,2,0.0339,0
OP-002516,2025-10-13,Proyecto Granito,Asesora Oeste,whatsapp,digital,departamento,1,527656.0,25,True,0,3,0.0584,0
OP-002517,2026-01-26,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,2,540901.0,35,True,1,2,0.0251,0
OP-002518,2025-05-21,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,3,559210.0,15,True,1,6,0.0177,0
OP-002519,2026-02-22,Proyecto Duna,Asesor Digital,sala de ventas,tradicional,departamento,1,420705.0,21,True,0,1,0.0158,0
OP-002520,2025-01-20,Proyecto Bruma,Asesora Sur,referido,tradicional,departamento,3,554332.0,75,True,0,2,0.0063,0
OP-002521,2025-09-25,Proyecto Aurora,Asesor Centro,whatsapp,digital,departamento,1,345148.0,38,True,0,2,0.0395,0
OP-002522,2025-10-19,Proyecto Duna,Asesor Digital,whatsapp,digital,departamento,2,533179.0,10,False,0,2,0.0052,0
OP-002523,2025-03-31,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,545215.0,14,True,0,5,0.0394,0
OP-002524,2025-11-01,Proyecto Ébano,Asesor Digital,referido,tradicional,departamento,3,672236.0,17,False,0,2,0.021,1
OP-002525,2026-05-04,Proyecto Granito,Asesora Oeste,sala de ventas,tradicional,departamento,1,421124.0,39,True,0,1,0.0,0
OP-002526,2025-12-28,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,1,481588.0,10,False,0,1,0.0518,0
OP-002527,2025-03-16,Proyecto Granito,Asesora Oeste,referido,tradicional,departamento,3,626924.0,33,False,0,2,0.0,0
OP-002528,2025-10-01,Proyecto Granito,Asesora Premium,facebook,digital,departamento,1,328604.0,33,False,0,1,0.0235,0
OP-002529,2026-01-02,Proyecto Faro,Asesor Digital,web,digital,departamento,3,557192.0,22,True,1,2,0.0292,1
OP-002530,2025-09-26,Proyecto Ébano,Asesor Centro,portal inmobiliario,digital,departamento,2,589070.0,40,True,0,2,0.0,1
OP-002531,2025-03-21,Proyecto Ébano,Asesor Centro,sala de ventas,tradicional,departamento,2,503784.0,11,True,0,2,0.0329,0
OP-002532,2025-06-08,Proyecto Ébano,Asesora Oeste,sala de ventas,tradicional,departamento,3,631748.0,45,True,0,1,0.0129,0
OP-002533,2025-08-27,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,3,593161.0,4,True,0,2,0.0205,0
OP-002534,2025-04-11,Proyecto Aurora,Asesor Este,sala de ventas,tradicional,departamento,1,320101.0,10,True,0,2,0.0492,0
OP-002535,2025-08-09,Proyecto Horizonte,Asesora Oeste,sala de ventas,tradicional,departamento,3,615710.0,4,True,0,1,0.0276,0
OP-002536,2025-05-11,Proyecto Duna,Asesora Premium,web,digital,departamento,3,636913.0,11,False,0,1,0.0187,1
OP-002537,2025-03-14,Proyecto Faro,Asesora Oeste,sala de ventas,tradicional,departamento,3,629644.0,33,True,1,0,0.0219,1
OP-002538,2025-07-14,Proyecto Cobalto,Asesora Premium,web,digital,departamento,2,507925.0,28,False,0,3,0.057,1
OP-002539,2025-01-10,Proyecto Aurora,Asesor Norte,portal inmobiliario,digital,departamento,2,478669.0,25,True,0,4,0.0323,1
OP-002540,2026-02-07,Proyecto Duna,Asesora Premium,portal inmobiliario,digital,departamento,2,472577.0,11,True,0,5,0.0091,0
OP-002541,2025-01-21,Proyecto Duna,Asesora Oeste,web,digital,departamento,1,300770.0,20,True,1,3,0.0162,1
OP-002542,2025-03-03,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,2,398981.0,46,True,0,0,0.0036,0
OP-002543,2025-06-07,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,2,638466.0,12,False,0,2,0.0169,0
OP-002544,2025-12-01,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,2,553300.0,12,False,0,1,0.0539,0
OP-002545,2025-08-20,Proyecto Duna,Asesor Norte,whatsapp,digital,departamento,2,569710.0,12,True,0,1,0.022,0
OP-002546,2025-01-20,Proyecto Cobalto,Asesora Premium,whatsapp,digital,departamento,2,446897.0,24,True,0,1,0.0009,0
OP-002547,2025-06-24,Proyecto Horizonte,Asesor Centro,facebook,digital,departamento,2,544523.0,31,False,0,2,0.0328,0
OP-002548,2025-01-23,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,2,415155.0,36,True,0,0,0.0179,1
OP-002549,2025-08-10,Proyecto Bruma,Asesor Norte,referido,tradicional,departamento,3,514835.0,17,True,0,3,0.0351,0
OP-002550,2025-05-23,Proyecto Bruma,Asesora Sur,facebook,digital,departamento,3,554617.0,16,True,0,1,0.0206,1
OP-002551,2026-04-12,Proyecto Duna,Asesor Digital,whatsapp,digital,departamento,1,453940.0,14,False,1,2,0.051,0
OP-002552,2025-07-05,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,1,427241.0,30,True,0,0,0.0086,0
OP-002553,2025-11-03,Proyecto Ébano,Asesora Oeste,facebook,digital,departamento,3,569647.0,5,True,0,2,0.004,0
OP-002554,2025-04-09,Proyecto Horizonte,Asesor Este,facebook,digital,departamento,2,526685.0,19,False,1,1,0.0419,0
OP-002555,2025-09-07,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,3,628202.0,19,False,0,1,0.0,1
OP-002556,2026-04-06,Proyecto Ébano,Asesora Premium,facebook,digital,departamento,1,361597.0,33,True,0,0,0.0219,0
OP-002557,2025-01-14,Proyecto Aurora,Asesor Digital,portal inmobiliario,digital,departamento,1,349377.0,7,True,0,1,0.0394,1
OP-002558,2025-06-08,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,2,494102.0,35,False,0,2,0.0,0
OP-002559,2025-07-05,Proyecto Cobalto,Asesor Centro,referido,tradicional,departamento,3,620501.0,29,True,0,1,0.0262,1
OP-002560,2025-09-01,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,3,588978.0,64,False,0,2,0.0,0
OP-002561,2025-08-03,Proyecto Ébano,Asesor Digital,sala de ventas,tradicional,departamento,3,587047.0,57,True,0,1,0.0,0
OP-002562,2026-06-01,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,2,477696.0,44,True,0,0,0.0058,0
OP-002563,2025-03-16,Proyecto Faro,Asesor Digital,facebook,digital,departamento,3,572649.0,3,False,0,2,0.0217,0
OP-002564,2025-05-13,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,1,295126.0,8,True,0,0,0.0123,0
OP-002565,2025-09-02,Proyecto Duna,Asesor Norte,facebook,digital,departamento,2,489689.0,40,True,0,0,0.0449,0
OP-002566,2025-11-18,Proyecto Cobalto,Asesor Centro,feria,feria,departamento,3,643894.0,18,True,1,3,0.0265,1
OP-002567,2025-02-12,Proyecto Aurora,Asesora Premium,web,digital,departamento,2,384084.0,57,False,0,3,0.0162,0
OP-002568,2026-01-24,Proyecto Aurora,Asesor Norte,whatsapp,digital,departamento,3,590014.0,22,True,0,2,0.0014,1
OP-002569,2025-10-02,Proyecto Ébano,Asesor Norte,facebook,digital,departamento,1,436155.0,32,False,1,0,0.029,0
OP-002570,2025-05-21,Proyecto Horizonte,Asesor Digital,web,digital,departamento,1,327980.0,31,True,0,3,0.0621,0
OP-002571,2025-07-17,Proyecto Aurora,Asesor Digital,web,digital,departamento,2,445118.0,22,True,0,1,0.0123,0
OP-002572,2025-01-30,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,3,701542.0,41,False,0,1,0.0145,1
OP-002573,2025-12-12,Proyecto Faro,Asesor Digital,facebook,digital,departamento,2,550357.0,34,False,0,1,0.0059,1
OP-002574,2026-02-16,Proyecto Faro,Asesor Digital,referido,tradicional,departamento,3,532125.0,8,False,1,0,0.0463,1
OP-002575,2026-06-04,Proyecto Duna,Asesor Digital,feria,feria,departamento,1,417209.0,78,False,0,1,0.0417,1
OP-002576,2025-05-31,Proyecto Ébano,Asesora Sur,facebook,digital,departamento,3,581874.0,8,True,0,0,0.017,0
OP-002577,2025-05-22,Proyecto Ébano,Asesor Centro,sala de ventas,tradicional,departamento,2,546022.0,12,True,1,3,0.0142,1
OP-002578,2025-06-17,Proyecto Granito,Asesor Digital,whatsapp,digital,departamento,1,379046.0,32,True,0,1,0.008,1
OP-002579,2025-03-10,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,3,572083.0,28,True,0,3,0.0198,0
OP-002580,2025-08-04,Proyecto Horizonte,Asesor Centro,whatsapp,digital,departamento,3,629435.0,36,True,1,4,0.0434,0
OP-002581,2025-03-06,Proyecto Aurora,Asesora Sur,feria,feria,departamento,2,460174.0,18,True,0,0,0.0257,0
OP-002582,2025-01-21,Proyecto Granito,Asesor Norte,feria,feria,departamento,1,385800.0,30,True,0,3,0.0482,0
OP-002583,2025-06-26,Proyecto Aurora,Asesora Sur,feria,feria,departamento,1,332705.0,13,True,0,1,0.012,0
OP-002584,2026-03-19,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,3,522342.0,22,True,0,2,0.0,0
OP-002585,2026-05-20,Proyecto Aurora,Asesora Sur,web,digital,departamento,2,486986.0,52,True,0,3,0.0719,0
OP-002586,2026-03-25,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,3,608641.0,8,True,1,1,0.0289,0
OP-002587,2026-05-14,Proyecto Bruma,Asesora Premium,feria,feria,departamento,3,498091.0,42,True,2,3,0.039,1
OP-002588,2026-03-30,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,3,629610.0,19,False,0,1,0.0108,1
OP-002589,2025-12-07,Proyecto Cobalto,Asesora Oeste,sala de ventas,tradicional,departamento,1,359304.0,11,True,1,5,0.0005,0
OP-002590,2025-04-05,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,492897.0,11,False,0,2,0.0278,0
OP-002591,2026-02-26,Proyecto Faro,Asesor Este,referido,tradicional,departamento,2,562051.0,19,True,1,3,0.0,0
OP-002592,2026-05-23,Proyecto Granito,Asesor Este,referido,tradicional,departamento,1,435053.0,44,False,1,3,0.0202,0
OP-002593,2025-09-16,Proyecto Ébano,Asesora Sur,feria,feria,departamento,1,457086.0,29,False,0,1,0.0434,1
OP-002594,2025-12-10,Proyecto Aurora,Asesora Oeste,feria,feria,departamento,2,443869.0,7,False,0,1,0.0331,1
OP-002595,2025-07-19,Proyecto Bruma,Asesora Sur,web,digital,departamento,3,643894.0,41,False,0,3,0.0296,0
OP-002596,2025-11-05,Proyecto Granito,Asesor Centro,facebook,digital,departamento,2,538761.0,36,False,0,2,0.0564,0
OP-002597,2025-01-11,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,1,372920.0,4,True,1,2,0.0318,0
OP-002598,2026-01-11,Proyecto Cobalto,Asesora Oeste,facebook,digital,departamento,3,621200.0,10,True,0,7,0.0,0
OP-002599,2025-09-28,Proyecto Horizonte,Asesor Este,sala de ventas,tradicional,departamento,1,497240.0,47,True,1,3,0.0223,1
OP-002600,2026-01-29,Proyecto Horizonte,Asesor Centro,sala de ventas,tradicional,departamento,1,468678.0,22,False,0,2,0.0597,1
OP-002601,2025-07-14,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,3,574638.0,41,False,0,1,0.0194,1
OP-002602,2025-08-05,Proyecto Ébano,Asesora Oeste,facebook,digital,departamento,3,587730.0,2,True,0,3,0.0586,0
OP-002603,2025-03-17,Proyecto Cobalto,Asesora Sur,referido,tradicional,departamento,3,596264.0,1,True,1,1,0.0434,0
OP-002604,2025-10-31,Proyecto Faro,Asesor Centro,sala de ventas,tradicional,departamento,3,593194.0,34,True,0,3,0.0176,0
OP-002605,2026-04-24,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,2,402129.0,14,True,0,2,0.0056,0
OP-002606,2025-11-01,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,2,342957.0,35,True,0,3,0.0311,0
OP-002607,2026-04-12,Proyecto Ébano,Asesor Este,web,digital,departamento,2,422791.0,41,True,1,1,0.0479,1
OP-002608,2025-01-05,Proyecto Bruma,Asesor Este,referido,tradicional,departamento,3,696197.0,14,False,0,1,0.0,0
OP-002609,2026-01-19,Proyecto Ébano,Asesora Premium,facebook,digital,departamento,3,586892.0,20,True,0,2,0.0272,1
OP-002610,2025-01-06,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,2,588690.0,17,False,0,1,0.0,0
OP-002611,2025-08-12,Proyecto Granito,Asesora Sur,whatsapp,digital,departamento,2,554174.0,14,True,0,1,0.0189,0
OP-002612,2025-09-02,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,2,517263.0,25,True,2,2,0.0,1
OP-002613,2025-09-01,Proyecto Duna,Asesor Este,web,digital,departamento,2,413467.0,38,True,0,3,0.0351,0
OP-002614,2025-10-18,Proyecto Faro,Asesora Oeste,referido,tradicional,departamento,3,635257.0,12,True,0,1,0.0126,1
OP-002615,2026-02-04,Proyecto Bruma,Asesora Sur,feria,feria,departamento,1,461070.0,12,True,0,3,0.0458,0
OP-002616,2026-01-03,Proyecto Duna,Asesor Este,portal inmobiliario,digital,departamento,2,581670.0,14,False,0,0,0.0153,0
OP-002617,2025-01-28,Proyecto Bruma,Asesora Premium,facebook,digital,departamento,3,602083.0,32,True,0,1,0.0136,0
OP-002618,2026-01-27,Proyecto Granito,Asesor Digital,web,digital,departamento,2,468823.0,41,True,0,3,0.0,0
OP-002619,2025-07-26,Proyecto Faro,Asesor Norte,sala de ventas,tradicional,departamento,2,467356.0,17,True,0,2,0.032,0
OP-002620,2025-11-01,Proyecto Granito,Asesor Centro,web,digital,departamento,2,485107.0,3,True,0,4,0.0339,0
OP-002621,2026-04-23,Proyecto Granito,Asesor Norte,facebook,digital,departamento,1,487299.0,9,True,0,0,0.0419,0
OP-002622,2025-05-28,Proyecto Horizonte,Asesora Oeste,sala de ventas,tradicional,departamento,1,518745.0,16,True,0,1,0.0368,0
OP-002623,2025-11-13,Proyecto Bruma,Asesor Digital,whatsapp,digital,departamento,1,367774.0,11,True,0,0,0.0322,0
OP-002624,2025-11-19,Proyecto Horizonte,Asesora Premium,portal inmobiliario,digital,departamento,1,412331.0,7,False,0,2,0.0357,0
OP-002625,2025-09-19,Proyecto Duna,Asesora Sur,facebook,digital,departamento,1,466179.0,22,True,0,1,0.0375,0
OP-002626,2025-05-16,Proyecto Cobalto,Asesora Sur,whatsapp,digital,departamento,2,430178.0,91,False,0,1,0.0413,1
OP-002627,2026-01-24,Proyecto Duna,Asesora Premium,facebook,digital,departamento,1,383850.0,10,True,0,2,0.0,1
OP-002628,2026-03-02,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,3,624463.0,26,True,0,1,0.0167,0
OP-002629,2026-05-07,Proyecto Bruma,Asesora Sur,portal inmobiliario,digital,departamento,1,309546.0,31,True,0,1,0.0,0
OP-002630,2025-08-09,Proyecto Bruma,Asesor Norte,facebook,digital,departamento,2,437025.0,33,False,0,1,0.031,1
OP-002631,2025-03-10,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,3,535744.0,21,False,0,3,0.0543,0
OP-002632,2026-04-11,Proyecto Duna,Asesor Centro,web,digital,departamento,1,458920.0,7,True,0,2,0.0411,0
OP-002633,2025-11-14,Proyecto Granito,Asesora Oeste,sala de ventas,tradicional,departamento,2,637290.0,38,True,0,3,0.0141,0
OP-002634,2025-03-08,Proyecto Ébano,Asesor Digital,facebook,digital,departamento,3,629314.0,5,True,0,1,0.0341,0
OP-002635,2026-02-09,Proyecto Duna,Asesora Premium,facebook,digital,departamento,2,481248.0,19,True,0,1,0.0313,1
OP-002636,2026-01-02,Proyecto Cobalto,Asesora Premium,web,digital,departamento,1,336009.0,18,False,0,1,0.0292,0
OP-002637,2026-03-09,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,3,599096.0,8,True,1,1,0.0015,0
OP-002638,2025-08-12,Proyecto Bruma,Asesora Premium,sala de ventas,tradicional,departamento,3,556738.0,14,False,0,3,0.0487,0
OP-002639,2025-09-04,Proyecto Faro,Asesora Premium,web,digital,departamento,2,514663.0,32,True,1,2,0.0038,1
OP-002640,2025-03-08,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,1,379728.0,19,True,0,3,0.0184,0
OP-002641,2025-08-12,Proyecto Ébano,Asesor Centro,facebook,digital,departamento,1,370708.0,6,True,0,2,0.0423,0
OP-002642,2025-10-18,Proyecto Faro,Asesora Premium,web,digital,departamento,3,624573.0,35,True,0,1,0.0183,1
OP-002643,2026-03-27,Proyecto Duna,Asesor Digital,feria,feria,departamento,2,485800.0,63,False,1,0,0.0264,0
OP-002644,2025-04-21,Proyecto Granito,Asesora Oeste,sala de ventas,tradicional,departamento,1,399534.0,7,False,0,1,0.0272,0
OP-002645,2025-01-24,Proyecto Bruma,Asesor Norte,portal inmobiliario,digital,departamento,2,447720.0,20,True,0,2,0.0262,0
OP-002646,2025-06-02,Proyecto Granito,Asesor Centro,web,digital,departamento,3,688921.0,21,True,0,0,0.0271,0
OP-002647,2025-04-15,Proyecto Ébano,Asesor Centro,facebook,digital,departamento,1,295610.0,7,True,0,1,0.0289,0
OP-002648,2025-08-26,Proyecto Faro,Asesor Norte,feria,feria,departamento,1,491585.0,48,True,0,0,0.0263,0
OP-002649,2026-01-03,Proyecto Ébano,Asesora Premium,web,digital,departamento,2,515454.0,21,True,0,1,0.0089,0
OP-002650,2025-07-09,Proyecto Granito,Asesora Sur,referido,tradicional,departamento,3,680551.0,39,True,0,2,0.0,0
OP-002651,2025-06-27,Proyecto Horizonte,Asesor Digital,referido,tradicional,departamento,2,583879.0,27,True,0,1,0.043,0
OP-002652,2025-07-22,Proyecto Cobalto,Asesora Oeste,web,digital,departamento,3,560057.0,46,False,0,0,0.0438,0
OP-002653,2026-05-24,Proyecto Faro,Asesor Este,whatsapp,digital,departamento,1,354710.0,26,False,1,2,0.0311,1
OP-002654,2025-07-26,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,2,463225.0,15,True,0,1,0.0309,0
OP-002655,2026-01-08,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,2,470411.0,30,True,0,3,0.0085,0
OP-002656,2025-01-09,Proyecto Horizonte,Asesora Premium,feria,feria,departamento,2,582456.0,11,True,0,2,0.0,0
OP-002657,2025-02-27,Proyecto Cobalto,Asesor Este,portal inmobiliario,digital,departamento,2,451893.0,32,True,0,2,0.0205,0
OP-002658,2025-07-11,Proyecto Duna,Asesora Premium,whatsapp,digital,departamento,3,644436.0,10,False,0,3,0.0,0
OP-002659,2025-10-05,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,2,329764.0,20,False,0,1,0.0283,0
OP-002660,2025-07-24,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,3,565794.0,17,False,0,1,0.0485,0
OP-002661,2025-05-20,Proyecto Granito,Asesor Digital,referido,tradicional,departamento,1,481193.0,25,True,1,4,0.0139,1
OP-002662,2025-11-05,Proyecto Cobalto,Asesor Norte,facebook,digital,departamento,2,474597.0,51,False,2,1,0.0149,1
OP-002663,2025-05-16,Proyecto Cobalto,Asesor Centro,referido,tradicional,departamento,2,438397.0,14,False,0,2,0.0069,0
OP-002664,2025-09-08,Proyecto Bruma,Asesor Digital,feria,feria,departamento,2,435874.0,37,True,0,3,0.0258,0
OP-002665,2025-02-27,Proyecto Duna,Asesor Este,portal inmobiliario,digital,departamento,1,214459.0,47,True,1,3,0.0244,0
OP-002666,2025-03-31,Proyecto Faro,Asesor Norte,facebook,digital,departamento,3,579351.0,37,True,0,2,0.0067,0
OP-002667,2026-04-17,Proyecto Granito,Asesor Digital,web,digital,departamento,3,705148.0,25,True,0,3,0.0414,0
OP-002668,2025-11-02,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,3,542957.0,24,True,0,1,0.0736,1
OP-002669,2025-06-09,Proyecto Duna,Asesor Norte,referido,tradicional,departamento,3,585450.0,13,True,0,3,0.0464,0
OP-002670,2025-01-19,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,1,240750.0,5,True,0,0,0.023,0
OP-002671,2026-02-10,Proyecto Ébano,Asesor Centro,referido,tradicional,departamento,2,418304.0,22,False,0,3,0.0228,0
OP-002672,2025-06-23,Proyecto Cobalto,Asesor Norte,referido,tradicional,departamento,2,549453.0,50,False,0,3,0.0158,1
OP-002673,2025-08-25,Proyecto Cobalto,Asesora Sur,web,digital,departamento,3,632951.0,55,False,0,4,0.0154,0
OP-002674,2025-11-19,Proyecto Cobalto,Asesor Norte,web,digital,departamento,1,297641.0,6,False,1,2,0.0422,1
OP-002675,2025-02-08,Proyecto Duna,Asesor Digital,facebook,digital,departamento,1,346319.0,54,True,0,2,0.043,1
OP-002676,2025-11-21,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,3,609396.0,31,False,0,3,0.0039,0
OP-002677,2026-06-03,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,1,303213.0,29,True,0,1,0.0316,0
OP-002678,2025-04-04,Proyecto Faro,Asesora Oeste,whatsapp,digital,departamento,3,524772.0,50,False,0,0,0.045,0
OP-002679,2026-05-02,Proyecto Faro,Asesor Centro,portal inmobiliario,digital,departamento,1,396243.0,41,False,0,0,0.0187,1
OP-002680,2025-06-26,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,2,515493.0,9,True,1,3,0.0212,0
OP-002681,2025-01-05,Proyecto Faro,Asesor Digital,facebook,digital,departamento,3,667552.0,12,True,0,2,0.0375,0
OP-002682,2025-08-27,Proyecto Granito,Asesor Norte,facebook,digital,departamento,2,580138.0,4,True,0,2,0.038,1
OP-002683,2025-04-16,Proyecto Aurora,Asesor Norte,web,digital,departamento,1,259554.0,28,True,0,0,0.0327,0
OP-002684,2025-08-02,Proyecto Duna,Asesor Norte,facebook,digital,departamento,1,384185.0,10,True,1,2,0.0296,0
OP-002685,2025-03-30,Proyecto Bruma,Asesor Centro,sala de ventas,tradicional,departamento,1,342235.0,15,True,0,2,0.032,0
OP-002686,2025-12-23,Proyecto Faro,Asesora Oeste,facebook,digital,departamento,1,400203.0,46,True,0,2,0.02,0
OP-002687,2025-07-09,Proyecto Bruma,Asesor Norte,facebook,digital,departamento,2,460352.0,31,True,0,2,0.0049,0
OP-002688,2026-01-20,Proyecto Ébano,Asesora Sur,facebook,digital,departamento,2,471675.0,31,False,1,3,0.0,1
OP-002689,2025-04-20,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,1,191022.0,77,False,0,2,0.0357,0
OP-002690,2025-01-22,Proyecto Duna,Asesora Premium,web,digital,departamento,1,444901.0,1,False,0,3,0.0269,0
OP-002691,2025-06-19,Proyecto Horizonte,Asesor Este,referido,tradicional,departamento,3,677149.0,11,True,1,2,0.0332,0
OP-002692,2026-01-23,Proyecto Cobalto,Asesor Digital,facebook,digital,departamento,1,287364.0,17,True,0,1,0.0101,0
OP-002693,2026-05-27,Proyecto Granito,Asesor Digital,referido,tradicional,departamento,2,558022.0,12,True,0,5,0.0268,0
OP-002694,2026-04-02,Proyecto Horizonte,Asesora Premium,referido,tradicional,departamento,2,519398.0,39,False,0,1,0.0264,0
OP-002695,2025-01-05,Proyecto Granito,Asesora Oeste,feria,feria,departamento,1,393957.0,18,True,0,1,0.048,0
OP-002696,2026-04-21,Proyecto Aurora,Asesor Digital,whatsapp,digital,departamento,3,532737.0,9,True,0,1,0.0403,0
OP-002697,2025-07-27,Proyecto Faro,Asesora Premium,sala de ventas,tradicional,departamento,1,434531.0,26,True,1,0,0.0117,0
OP-002698,2025-01-30,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,3,531010.0,30,True,0,1,0.0341,0
OP-002699,2025-05-04,Proyecto Cobalto,Asesora Oeste,web,digital,departamento,2,423674.0,9,True,0,1,0.0116,0
OP-002700,2026-04-05,Proyecto Granito,Asesora Premium,web,digital,departamento,3,709246.0,19,True,0,0,0.0,0
OP-002701,2025-11-08,Proyecto Ébano,Asesora Oeste,facebook,digital,departamento,2,498162.0,30,True,0,6,0.0561,1
OP-002702,2025-03-27,Proyecto Duna,Asesora Sur,facebook,digital,departamento,3,602888.0,48,False,1,3,0.0183,1
OP-002703,2026-02-20,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,2,522086.0,13,True,1,5,0.0437,0
OP-002704,2025-06-25,Proyecto Faro,Asesor Norte,whatsapp,digital,departamento,2,483283.0,32,True,1,2,0.0131,1
OP-002705,2025-03-04,Proyecto Ébano,Asesor Centro,referido,tradicional,departamento,3,597252.0,14,True,0,3,0.0105,0
OP-002706,2025-07-18,Proyecto Cobalto,Asesor Centro,facebook,digital,departamento,2,500814.0,23,False,0,0,0.0152,0
OP-002707,2026-02-03,Proyecto Granito,Asesor Centro,referido,tradicional,departamento,2,447224.0,10,True,0,4,0.0295,0
OP-002708,2025-06-05,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,1,369160.0,32,True,0,3,0.0282,0
OP-002709,2025-03-25,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,1,303436.0,43,True,0,1,0.034,0
OP-002710,2025-06-03,Proyecto Ébano,Asesor Digital,web,digital,departamento,2,555051.0,20,False,0,2,0.0161,0
OP-002711,2026-02-18,Proyecto Horizonte,Asesora Sur,referido,tradicional,departamento,1,459066.0,18,True,0,1,0.0257,0
OP-002712,2025-03-30,Proyecto Bruma,Asesor Centro,feria,feria,departamento,2,494800.0,17,False,1,0,0.0098,0
OP-002713,2025-08-28,Proyecto Bruma,Asesor Digital,web,digital,departamento,1,268617.0,8,False,0,0,0.0514,0
OP-002714,2025-12-09,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,2,454313.0,36,True,0,5,0.0013,0
OP-002715,2025-02-02,Proyecto Granito,Asesora Oeste,feria,feria,departamento,3,582250.0,47,True,0,2,0.0102,0
OP-002716,2025-10-29,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,2,469972.0,12,True,0,1,0.0174,0
OP-002717,2026-02-11,Proyecto Duna,Asesor Centro,web,digital,departamento,3,483660.0,25,True,0,1,0.068,1
OP-002718,2025-11-16,Proyecto Horizonte,Asesora Oeste,web,digital,departamento,1,344254.0,31,True,0,1,0.0388,0
OP-002719,2025-04-07,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,1,410397.0,14,True,1,1,0.0096,0
OP-002720,2025-09-29,Proyecto Duna,Asesora Premium,sala de ventas,tradicional,departamento,3,631298.0,54,True,0,1,0.0398,1
OP-002721,2026-04-15,Proyecto Duna,Asesor Centro,sala de ventas,tradicional,departamento,3,591540.0,26,True,0,2,0.0343,0
OP-002722,2025-04-25,Proyecto Faro,Asesora Sur,sala de ventas,tradicional,departamento,3,585019.0,6,True,0,4,0.0299,1
